	B_cell	CD4+_T_cell	CD8+_T_cell	Endothelial_cell	Epithelial_cell	Fibroblast	Macrophage	Mast_cell	Myeloid_cell	NK_cell	Plasma_cell
AL158212.2	0	0	0	0	0	0	0	0	0	0	0
CCDC186	0.068861435107002	0.0867241790074182	0.101506901232907	0.0700543627407283	0.10106261896878	0.0871140945976587	0.039067585119851	0.0466494262405378	0.057403138071173	0.106230965267186	0.0575439573744609
AC005383.1	0	0	0	0	0	0	0	0	0	0	0
AL137025.1	0	0	0	0	0	0	0	0	0	0	0
SHTN1	0.000930190803703796	0.00233152380053902	0.00172414924216392	0.0111011358930566	0.0431344979045874	0.0220852968609258	0.111457426626505	0.00447343628758117	0.0848177873571498	0.00134876741201328	0.00118381769087979
AL731557.1	0	0	0	0	0	8.33109592019165e-05	0	0.00164810810595096	0	0	0
AL391988.1	0	0	3.918521004918e-05	0.000257149760920032	0.000286114103734563	8.33109592019165e-05	0.000113779904885086	0	0	0	0
AC010998.3	0	0	0	0	0	0	0	0	0	0	0
AL731566.1	0	0	0	0	0	0	0	0	0	0	0
AC068896.1	0	0	0	0	0	0	0	0	0	0	0
AL513190.1	0	0	0	0	0	0	0	0	0	0	0
EEF1AKMT2	0.032545021676683	0.0379798291975039	0.040718677692524	0.0432667040948082	0.0287551666169741	0.0529936627248368	0.0319249303455175	0.042264502183152	0.0233005301744803	0.0380839609223922	0.0185721248962594
ABRAXAS2	0.0322993020862853	0.0281431066150191	0.0299382665487691	0.0343416739462109	0.0200819832516949	0.0379426923390151	0.03733914285281	0.0296659459071172	0.0315478802848391	0.0405600883022537	0.0100918233009326
AL731577.1	0	0	0	0	0	0	0	0	0	0	0
AL731571.1	0	0	3.918521004918e-05	0	0.000250349840767743	0.000166621918403833	0.000455119619540345	0	0.000142799171932416	0	4.38450996622143e-05
AL158835.1	0	0	3.918521004918e-05	0.000128574880460016	0.000715285259336407	0.000583176714413415	0.000113779904885086	0	0	0	8.76901993244285e-05
AL359094.1	0	0	0	0	0	0	0	0	0	0	0
AL157832.1	0	0	0	0	0	0	0	0	0	0	0
AL157832.3	0	0	0	0	0	0	0	0	0	0	0
C10orf143	0.0144179574574088	0.0105095010068283	0.0114420813343606	0.00848594211036104	0.00532887518205623	0.0119134671658741	0.00682679429310517	0.00894687257516234	0.00485517184570213	0.0140478776973411	0.00548063745777678
AL162274.2	0	0	0	0	0	0	0	0	0	0	0
AL162274.1	0	0	0	0	0	0	0	0	0	0	0
AL451069.2	0	0	0	0	0	0	0	0	0	0	0
CFAP46	0	0	0	0	0.000607992470435946	0	0	0	0.000142799171932416	0	0
AL360181.2	0	0	0	0	0	0	0	0	0	0	0
SCART1	0	0.00196753215196329	0.00031348168039344	0	0.000178821314834102	0	0	0	0	0.000177821236675204	8.76901993244285e-05
AC026369.3	0	4.79885890722754e-05	0.00023511126029508	0.000257149760920032	0.000250349840767742	0.000416554796009582	0.00845838106249979	0.000235444015135851	0.0161442637153284	0.000177821236675204	0.0194546990927967
AC021054.1	0	9.59771781445507e-05	0.00011755563014754	0.000385724641380047	0.000536463944502305	0.000333243836807666	0.000568899524425431	0.000235444015135851	0	0	0.0003069156976355
AC004803.1	0	0	0	0.000128574880460016	0.000143057051867281	0.000166621918403833	0	0	0	0	0.000131535298986643
AC005342.1	0	0	0	0	0	0	0	0	0	0	0
ITFG2-AS1	0.00682139922716117	0.00705432259362448	0.00481978083604914	0.0048858454574806	0.00593686765249218	0.00574845618493224	0.00375473686120785	0.00400254825730947	0.00356997929831039	0.00604592204695694	0.00793596303886078
AC125807.2	0	0	0	0.00102859904368013	0.000107292788900461	8.33109592019165e-05	0	0	0	0	0
CRACR2A	0.0125575758500012	0.0185235953818983	0.0257446830023113	0.00450012081610055	0.0103001077344443	0.00391561508249008	0.00398229667097802	0.011065868711385	0.00414117598604005	0.0412545269086473	0.0039899040692615
AC005842.1	0	0	0	0	0	0	0	0	0	0	0
TIGAR	0.0695509962124179	0.0525713193749294	0.0622368385548358	0.0421120438106937	0.0342892696585608	0.0452961060360642	0.0805542910268282	0.00861371046476433	0.076764325951338	0.0723366099327499	0.0105559220366975
AC005840.2	0	0	0	0	0	0	0	0	0	0	0
AC005840.4	0	0	0	0	0	0	0	0	0	0	0
AC006064.3	0	0	0	0	0	0	0	0	0	0	0
AC006064.4	0	0.000143965767216826	0.00027429647034426	0.000642874402300079	0.00096563510010415	0.00158290822483641	0.000635456502118826	0	0.000428397515797247	0.000177821236675204	8.76901993244285e-05
AC006064.1	0	0	0	0	0	0	0	0	0	0	0
AC006064.2	0	0	0	0	0	0	0	0	0	0	0
AC125494.2	0	0	0	0	0	0	0	0	0	0	0
P3H3	0.000620127202469197	0.000987843306515305	0.00086207462108196	0.0182794811120699	0.0078742150951367	0.0887673992807316	0.00125157895373595	0.000706332045407553	0.00114239337545932	0.00142256989340163	0.011732289348954
U47924.3	0	0	0	0	0	0	0	0	0	0	0
U47924.2	0	0	3.918521004918e-05	0.000128574880460016	3.57642629668204e-05	0.000166621918403833	0	0	0	0	4.38450996622143e-05
MIR200CHG	0.000310063601234599	4.79885890722754e-05	0.0003918521004918	0.000514299521840063	0.0245255181274097	0.000166621918403833	0.000227559809770172	0.000941776060543404	0.000285598343864831	0	0.000569986295608785
EMG1.1	0	0	0	0	0	0	0	0	0	0	0
AC018653.3	0	0	0	0.00180004832644022	0.000178821314834102	0.000416554796009582	0	0	0	0.000355642473350408	4.38450996622143e-05
AC092111.1	0	0	0	0	0	0	0	0	0	0	0
LINC02449	0	0	0	0	0	0	0	0	0	0	0
AC092745.1	0	0	0	0	0	0	0	0	0	0	0
AC092490.1	0	0	0	0	7.15285259336407e-05	0	0	0	0	0	0
AC006581.2	0	0	0	0	0	0	0	0	0	0	0
LINC02367	0	0	0	0	0	0	0	0	0	0	0
AC010186.1	0	0	0	0	0	0	0	0	0	0	0
LINC02390	0	0	0	0	0	0	0	0	0	0	0
AC091814.1	0	9.59771781445507e-05	7.837042009836e-05	0.000128574880460016	3.57642629668204e-05	8.33109592019165e-05	0.000341339714655259	0	0.000142799171932416	0	0.000577436674232125
AC022075.1	0	4.79885890722754e-05	3.918521004918e-05	0	0.00115053365737447	0	0	0	0	0.000533463710025612	0
EIF2S3B	0	0	0	0	0	0	0	0	0	0	0
LINC02446	0.00787978659121249	0.0202831997916146	0.239387492170473	0.00705902997081985	0.013039510004147	0.00392652141326766	0.00233156109621955	0.00596076672158399	0.00421397143452978	0.133616589703103	0.00360360572300274
PRH1	0.0128676394512358	0.0122370902134302	0.0119514890649999	0.0223186658031865	0.0104074005233447	0.0230425585267612	0.00932995220057707	0.0155393049989662	0.00813955280014769	0.0152926263540675	0.00872517483278064
TAS2R43	0	0	0	0	0	0	0	0	0	0	0
SMIM10L1	0.0548437242258554	0.0658141016502722	0.0705666863788126	0.0976885041491181	0.0559155253983235	0.0991436855263036	0.0613321880195875	0.0598565964667179	0.0524749382855556	0.094860299646848	0.0268159321890691
LINC01252	0	0	0	0.000257149760920032	7.15285259336407e-05	0	0	0	0	0	0.000175380398648857
BORCS5	0.113013812204503	0.0891916792557517	0.094789150538996	0.0274011440413957	0.030563225358343	0.0285631311213682	0.0512888971797289	0.0526378476467296	0.057901539310413	0.090045466812154	0.0280024821323788
AC008115.4	0	0	0	0	0	0	0	0	0	0	0
GPRC5D-AS1	0	0	0	0.000257149760920032	0.00125174920383871	0.000499865755211499	0.000113779904885086	0	0	0	0
FAM234B	0	0	3.918521004918e-05	0.000514299521840063	0.000107292788900461	0	0	0	0.000142799171932416	0	0
LINC01559	0.000310063601234599	0.000527874479795029	0.00070533378088524	0.00115717392414014	0.0343656517270897	0.000666487673615332	0.00091023923908069	0.00211899613622266	0.00199918840705382	0.00124474865672643	0.0015345784881775
AC092112.1	0	0	3.918521004918e-05	0	0.000715285259336407	0	0.000113779904885086	0	0	0	0.000131535298986643
AC010168.1	0	0	0	0	0	0	0	0	0	0	0
SPX	0	0	0	0	3.57642629668204e-05	0.000166621918403833	0	0	0	0	0
AC087241.3	0	0	0	0	0.000429171155601844	0	0	0	0.000142799171932416	0	4.38450996622143e-05
AC084816.1	0	0	0	0	0	0	0	0	0	0	0
AC023796.2	0	0	0	0	0	0	0	0	0	0	0
ETFRF1	0.0440117802155006	0.0308869114811717	0.0281048704126659	0.0952455814203778	0.0361134217533287	0.0913923732219512	0.0615508225128936	0.0580307546162817	0.0226243279015866	0.026827743277489	0.0325380748967914
AC092794.1	0	0	0	0	0	0	0	0	0	0	0
AC092794.2	0	0	0	0	0	0	0	0	0	0	0
AC087239.1	0.0336185878280542	0.0277519816187053	0.0307282460102285	0.0189442036011176	0.0540464839955534	0.0218149434260129	0.0348768774444666	0.0246062010479631	0.0489350748731492	0.0260525493762753	0.0409415798196914
AC022509.3	0	0	3.918521004918e-05	0	0	8.33109592019165e-05	0.000455119619540345	0	0	0	0.000569986295608785
AC022509.1	0	0	0	0	0.000143057051867281	0.000166621918403833	0.000568899524425431	0	0.000142799171932416	0	0
INTS13	0.0203618534387532	0.031994894521068	0.0355336789434796	0.0254796744178307	0.0229850240222636	0.0241397576112486	0.0271848424413473	0.0208968070764401	0.0147918468697533	0.0394161715049705	0.0160365594944743
AC024896.1	0	0	0	0	0	0	0	0	0	0	0
AC092747.4	0	4.79885890722754e-05	7.837042009836e-05	0.000642874402300079	0.000736206012037927	0	0	0.000235444015135851	0.000285598343864831	0.000177821236675204	4.38450996622143e-05
ARNTL2-AS1	0	0	0	0	0	0	0	0	0	0	0
AC009509.1	0	0	0	0.000128574880460016	0.000664677486104287	0	0.000113779904885086	0	0.000142799171932416	0	0.000131535298986643
AC022364.1	0	4.79885890722754e-05	3.918521004918e-05	0	0.000357642629668204	8.33109592019165e-05	0.000227559809770172	0	0	0	0.000175380398648857
AC009318.4	0	0	0	0	3.57642629668204e-05	0	0	0	0	0	0
AC009318.1	0	0	0	0	5.66850156683406e-05	0	0	0	0	0	0
AC009318.3	0	0	0	0	3.57642629668204e-05	0	0	0	0	0	0
AC009318.2	0	0	0	0	0	0	0	0	0	0	0
OVCH1	0	0	0	0	0	0	0	0	0	0	0
SINHCAF	0.162883093521493	0.0774871619683992	0.0609574807512351	0.120720406562052	0.0982387749200147	0.0398871576303842	0.0453360738677063	0.0477243252884215	0.0951328980266238	0.0682269344354692	0.027893862320105
LINC02387	0	0	0	0	3.57642629668204e-05	0	0	0	0	0	0
ETFBKMT	0	9.59771781445507e-05	0.00011755563014754	0.00280387805225269	0.000572228207469126	0.000749798632817248	0.000341339714655259	0.000235444015135851	0.000285598343864831	0	0.000263070597973286
AC023157.3	0.00966465919615956	0.0109857787556832	0.0107331628393729	0.0537760357498427	0.145045392070744	0.0219675443681816	0.0349203925559595	0.0185962409163101	0.0541946083683211	0.0107732929557991	0.02204526664506
LINC02422	0	0	0	0	0	0	0	0	0	0	0
AC016957.2	0	0	0	0	0	0	0	0	0	0	0
AC084824.5	0	0	0	0	0	0	0	0	0	0	0
C12orf40	0	0	0	0	0	0	0	0	0	0	0
AC079630.1	0	0	0	0	0	0	0	0	0	0	0
AC079601.1	0	0	0	0	0	0	0	0	0	0	0
AC008124.1	0.0201280427086818	0.0205916510312056	0.021909010797722	0.0405765081613561	0.0171823889259896	0.0289372160727901	0.01094220491947	0.0186400850203438	0.0201589483919672	0.0312093652398562	0.00761084998070584
AC025031.2	0	0	0	0	0	0	0	0	0	0	0
AC008014.1	0.00877246862434916	0.00401112441806865	0.00281173033882756	0.00791827919166478	0.00940938937731711	0.00942829500467911	0.0040960765758631	0.0113413205511324	0.00671156108082353	0.00320078226015367	0.0349090068818237
AC025031.4	0	0	0	0	0	0	0	0	0	0	0
AC008035.1	0.000155031800617299	0.000143965767216826	0.00015674084019672	0	7.15285259336407e-05	0	0	0.000470888030271702	0.000142799171932416	0.000533463710025612	4.38450996622143e-05
AC008083.2	0	0	0	0	0	0	0	0	0	0	0
AC004241.1	0	0	3.918521004918e-05	0	0.000178821314834102	0.000249932877605749	0.000227559809770172	0	0	0	0.000350760797297714
AC004801.6	0	0	0	0	0	0	0	0	0	0	0
AC074029.3	0	0	0	0	0	0	0	0	0	0	0
CCDC184	0.00945693983765526	0.0243863577097832	0.0192007529240982	0.00843257871350484	0.00268231972251153	0.0344844731671488	0.00102401914396578	0.0147352548582965	0.00222551973970073	0.00853541936040979	0.001227662790542
AC024257.3	0	0	0	0	0	0	0	0	0	0	0
TEX49	0	0	0	0	3.57642629668204e-05	0	0	0	0	0	0
AC117498.2	0	0	0	0	0	0	0	0	0	0	0
AC073610.3	0	0	0	0	0	0	0	0	0	0	0
DDN-AS1	0.00682139922716117	0.00379109853670975	0.00638718923801634	0.00822879234944101	0.00536463944502305	0.00508196851131691	0.00386851676609293	0.00353166022703776	0.0118523312703905	0.00835759812373459	0.0121707403455761
AC011603.2	0.0103871306413591	0.00575863068867304	0.00989759481085502	0.00701825502844467	0.00529311091908941	0.00801200869824653	0.00671301438822009	0.00918231659029819	0.00713995859662078	0.00853541936040979	0.00254301578040843
AC025154.2	0	0	0	0	0.00534710690936489	0	0	0	0	0	0
AC074032.1	0	0	7.837042009836e-05	0.0024429227287403	0.000250349840767743	0.000333243836807666	0	0	0.000428397515797247	0.000177821236675204	0.000131535298986643
AC008121.2	0	0	0	0	0	0	0	0	0	0	0
AC068987.2	0	0	0	0	0	0	0	0	0	0	0
AC068987.4	0	0	0	0	0	0	0	0	0	0	0
AC025259.3	0.0229447064913603	0.00753420848434723	0.011063546327617	0.00470390718016438	0.00364795482261568	0.00759545390223695	0.0103539713445428	0.0218962934076341	0.012709126301985	0.0151148051173923	0.0222475238973214
ATG101	0.152819956585233	0.109392173023409	0.137240719367407	0.107280979759636	0.0934022907176044	0.133422460029035	0.0708188517771655	0.0926910051840415	0.108094482570097	0.161115512182072	0.0720445809577798
AC078864.2	0.000620127202469197	0	0.0003918521004918	0.000771449282760095	0.00132327772977235	0.0980488005407881	0.000227559809770172	0.000235444015135851	0.000571196687729662	0.000177821236675204	0.000131535298986643
AC068888.1	0.00124025440493839	0.00158362343938509	0.00129311193162294	0.0246330136514668	0.0123447479659892	0.0382538868885422	0.00125157895373595	0.00188355212108681	0.000856795031594494	0.00160039113007684	0.00100843729223093
TNS2	0.0010852226043211	0.00115172613773461	0.00109718588137704	0.321994346252446	0.00664946388643573	0.147950001981213	0.00216181819281664	0.00141266409081511	0.0027131842667159	0.000533463710025612	0.00135919808952864
AC073611.1	0.000310063601234599	0.00163161202845736	0.00101881546127868	0.00437154593564054	0.000643756733402766	0.0335336110823855	0.0194005859819698	0.00494432431785287	0.0184453583287782	0.00088910618337602	0.00127150789020421
AC023509.4	0	0	3.918521004918e-05	0.000128574880460016	0	0.00024993287760575	0	0	0	0	0
AC023509.3	0	0	0	0.000514299521840063	7.15285259336407e-05	8.33109592019165e-05	0	0.000235444015135851	0	0	0
AC023509.2	0	0	0	0	0	0	0	0	0	0	0
ATP5MC2	0.938150760721059	1.00333685879485	0.980005757983787	0.98672538345972	1.04267974036217	1.18555409942324	1.13550744554696	1.28597720091111	0.976608206563181	0.99585703407935	0.429222349887424
HOXC4	0	0	3.918521004918e-05	0	0.000429171155601844	0.000749798632817248	0	0	0	0.000177821236675204	0.0003069156976355
AC023794.3	0	0	0	0	0	0	0	0	0	0	0
LINC02381	0.00139528620555569	0.000363991648575726	0.00086207462108196	0.00514299521840063	0.0297816323692604	0.0556521276627624	0.0145359389486011	0.000941776060543404	0.00514077018956696	0.000711284946700816	0.00182329682529356
AC023794.7	0	0	0	0	0	0	0	0	0	0	0
AC078778.1	0	0	0	0	0	0	0	0	0	0	0
AC009779.2	0.00124025440493839	0.00163161202845736	0.00376178016472128	0.0135003624483017	0.00733167390819817	0.0144961069011335	0.00796459334195604	0.00494432431785287	0.0091391470036746	0.00604592204695694	0.00758520224156307
AC023055.1	0	0	0.00011755563014754	0	0.000286114103734563	0.000166621918403833	0.000568899524425431	0	0	0.000177821236675204	4.38450996622143e-05
PYM1	0.0429149011582296	0.0500852280792822	0.0477657110953312	0.0468936761144875	0.0655994571305132	0.0610089288830301	0.0630492953269015	0.0397192287738025	0.0644110342080862	0.045264195750629	0.0187516590702589
AC034102.6	0	0	0	0	0	0	0	0	0	0	0
AC034102.5	0	0	0	0	0	0	0	0	0	0	0
AC073896.2	0.00620127202469197	0.00815806014228681	0.0142242312478523	0.0140898734537455	0.0100497578936765	0.0144127959419316	0.00728191391264552	0.0115367567416567	0.00599756522116146	0.0172486599574948	0.00526141195946571
APOF	0	0	0	0	0	0	0	0	0	0	0
ATP5F1B	0.459441948418919	0.504423427830798	0.564289093481463	0.543029616165596	0.611849839915058	0.584557483716676	0.46308106597438	0.447494388236828	0.460399878953148	0.584686399970323	0.162682159499843
NEMP1	0.0156582118623472	0.00825403732043136	0.0115433736329206	0.0158147102965819	0.00776084506380002	0.0103305589410376	0.0130846890617849	0.00847598454489063	0.0197305508761699	0.0115583803838883	0.00416528446791035
AC137834.2	0	0	3.918521004918e-05	0	0	8.33109592019165e-05	0	0	0	0	0.0003069156976355
AC126614.1	0	0	0	0	0	0	0	0	0	0	0
AC025165.2	0	0	0	0	0	0	0	0	0	0	0
EEF1AKMT3	0.00155031800617299	0.00379109853670975	0.00282133512354096	0.015943285177042	0.00600839617842582	0.0287077037524915	0.0168394259229928	0.00423799227244532	0.0082823519720801	0.00248949731345286	0.00719059634460314
AC025165.5	0	0	0	0	0	0	0	0	0	0	0
AC025165.4	0	0	0	0	0	0	0	0	0	0	0
AC084033.3	0.0128939832301793	0.0144608742328895	0.0196525319464571	0.0267120598255747	0.00519189537262517	0.0522863339366072	0.0172000996881497	0.140561169646753	0.00879428164859185	0.0173090925052918	0.0209100301477612
ATP23	0.0151287724496584	0.0170404954398572	0.0188259302263895	0.0156327720192657	0.0169050410900841	0.0137463082683162	0.0161760805441839	0.0295105175412045	0.0118523312703905	0.0173828949866802	0.014870939164114
LINC01465	0.000155031800617299	4.79885890722754e-05	7.837042009836e-05	0.000128574880460016	0.000143057051867281	0.000166621918403833	0.00091023923908069	0	0.000142799171932416	0	0.000175380398648857
AC048341.1	0.000155031800617299	0	7.837042009836e-05	0.00167147344598021	0.000250349840767742	8.33109592019165e-05	0.000455119619540345	0.000235444015135851	0.000428397515797247	0.000177821236675204	8.76901993244285e-05
AC048341.2	0.000155031800617299	0	3.918521004918e-05	0.000385724641380047	7.15285259336407e-05	0.000249932877605749	0.000113779904885086	0.000235444015135851	0.000142799171932416	0	4.38450996622143e-05
RXYLT1	0.0260863736086434	0.0233233924664575	0.0260463797313476	0.0388951581591676	0.0233696064192495	0.0621311837372959	0.0235245514345229	0.023859861177944	0.0199326170593203	0.0296391903836779	0.0230153807193897
AC135279.3	0	4.79885890722754e-05	0	0	3.57642629668204e-05	0	0.000682679429310517	0	0	0	4.38450996622143e-05
LINC02389	0	0	0	0	0	0	0	0	0	0	0
TMBIM4	0.146975588605424	0.13492033492922	0.125154444329089	0.321050864931673	0.187479828613752	0.395280461580296	0.370412663107306	0.208660549233543	0.219266848723211	0.129916040469091	0.0796453876767638
AC078777.1	0	0	0	0	0	0	0	0	0	0	0
LINC02384	0.016746465339712	0.00907078151199169	0.00821634308777512	0.00167147344598021	0.00145149127137433	0.00483203563371116	0.00372684798451786	0.00818283025910417	0.0115076984067333	0.0118373229908789	0.0879958790006921
AC008033.3	0	0	0	0	0	0	0	0	0	0	0
AC090061.1	0	4.79885890722754e-05	7.837042009836e-05	0	0	0	0.000113779904885086	0	0	0	4.38450996622143e-05
AC025423.1	0	0	0	0	0	0	0	0	0	0	0
AC025423.4	0	0	7.837042009836e-05	0	7.15285259336407e-05	0.000416554796009582	0.000455119619540345	0.000235444015135851	0	0.000177821236675204	0.00144688828885307
AC020656.2	0	4.79885890722754e-05	0	0	0.00120114143060659	0	0	0	0	0	0
AC020656.1	0.00170534980679029	0.000671840247011855	0.00121474151152458	0.00192862320690024	0.07092172213135	0.00204819680787823	0.100944417473927	0.00329621621190191	0.0956527726903132	0.000711284946700816	0.00151638112765806
AC025263.1	0	0	0	0	0	0	0	0	0	0	0
AC025159.1	0.0286048826504136	0.033749617075408	0.0301704315712249	0.0238300490585982	0.0171466246630228	0.0233553818062617	0.0199780403325835	0.0202481853016832	0.0311544846307632	0.0370338798426481	0.0134207542719881
AC025569.1	0.000775159003086497	0	3.918521004918e-05	0.000128574880460016	0	0	0.000227559809770172	0	0	0	0.000876901993244285
AC083809.1	0	0	0	0	0	0	0	0	0	0	0
AC089984.1	0	0	0	0	0	0	0	0	0	0	0
AC025257.1	0	0	0	0	0	0	0	0	0	0	0
AC121761.1	0	0	0	0	0	0	0	0	0	0	0
AC011611.4	0	0	0	0	0	0	0	0	0	0	0
AC027288.3	0	0	0	0	0	0.000416554796009582	0	0	0	0	0
AC024909.2	0	4.79885890722754e-05	3.918521004918e-05	0.000257149760920032	0.000143057051867281	0	0.000341339714655259	0.000941776060543404	0.000142799171932416	0	0.000131535298986643
